type,kud_date,kud_text,kud_amount,toto_date,toto_text,toto_amount,label
reconciled,25.07.2023,MC DONALD S OLBIA,-67.12,25.07.2023,Olbia cibo,67.12,1
reconciled,25.07.2023,APPLE COM BILL 80249625,-16.0,25.07.2023,Apple apps,16.0,1
reconciled,25.07.2023,PRIMO PASTA STREET FO PISA,-152.88,25.07.2023,Resto Pisa,152.88,1
reconciled,25.07.2023,CONAD OLBIA,-98.44,25.07.2023,Conad Olbia,98.44,1
reconciled,25.07.2023,M N MOBY VINCI VENEZIA,-88.74,25.07.2023,Nave Olbia cafe,88.74,1
reconciled,26.07.2023,DOLCE PISA PISA,-164.06,26.07.2023,Pisa dolciumi,164.06,1
reconciled,26.07.2023,NUOVA DAMA SNC SANTA MARGHER,-22.37,26.07.2023,Nuova Dama Santa M,22.37,1
reconciled,27.07.2023,ADS CASTELNUOVO SCRIVIA,-201.89,27.07.2023,Cafe,201.89,1
reconciled,27.07.2023,AUTOPARK PORTOFINO PORTOFINO,-119.32,27.07.2023,Autopark Portofino,119.32,1
reconciled,27.07.2023,DUOMO DAL 1952 MILANO,-25.34,27.07.2023,Duomo Cafe Milano,25.34,1
reconciled,27.07.2023,ESSELUNGA LOSANNA MILANO,-169.7,27.07.2023,Esselunga Milano,169.7,1
reconciled,28.07.2023,ESSELUNGA LOSANNA MILANO,-17.14,28.07.2023,Esselunga,17.14,1
reconciled,31.07.2023,BAR DISTRIBUTORE L ALTURA,-78.26,28.07.2023,Resto cafe,78.26,1
reconciled,31.07.2023,CARLSBERG OL MILANO,-372.64,28.07.2023,Carlsberg Milano,372.64,1
reconciled,01.08.2023,HK Handels og Kontorf,-517.0,01.08.2023,A kasse,517.0,1
reconciled,01.08.2023,Rastanlage Fuerholzen Ost,-7.45,01.08.2023,Vacation,7.45,1
reconciled,01.08.2023,OMV 5536 Seefeld,-502.26,01.08.2023,Brunico,502.26,1
reconciled,01.08.2023,BRESSANONE VARNA,-95.4,01.08.2023,Brunico,95.4,1
reconciled,01.08.2023,AUTOGRILL 0128 DESENZANO DEL,-69.31,01.08.2023,Autogrill,69.31,1
reconciled,01.08.2023,AUTOGRILL 0128 DESENZANO DEL,-18.63,01.08.2023,Autogrill,18.63,1
reconciled,01.08.2023,CLESS TICKET ATM MILANO MILANO,-16.4,01.08.2023,Biglietti metro,16.4,1
reconciled,01.08.2023,LIDL 1105 BRUNICO,-109.34,01.08.2023,Super Brunico,109.34,1
reconciled,02.08.2023,MAUTSTELLE SCHOENBERG SCHOENBERG,-82.0,02.08.2023,Bridge toll,82.0,1
reconciled,02.08.2023,H M Dresden 1DE0684 Dresden,-297.94,02.08.2023,H&M,297.94,1
reconciled,03.08.2023,GOOGLE CLOUD J7FSJT CC,-239.77,03.08.2023,GCP,239.77,1
reconciled,03.08.2023,BM Weihnachtsland K Dresden,-993.47,03.08.2023,Presents Charlotte Dresden,993.47,1
reconciled,04.08.2023,TG FRAUENK DD 11940 DRESDEN,-74.53,04.08.2023,Parking Dresden,74.53,1
reconciled,04.08.2023,Moonday Chausseestrasse Berlin,-1931.88,04.08.2023,Hotel Berlin,1931.88,1
reconciled,04.08.2023,Parkautomat Lohmen,-52.17,04.08.2023,Prking vacation,52.17,1
reconciled,07.08.2023,SKAT Restskat,-9257.0,07.08.2023,Restskat,9257.0,1
reconciled,07.08.2023,PSD BANK NORD EG LUEBECK 1,-372.61,07.08.2023,Prelievo vacation,372.61,1
reconciled,07.08.2023,TOTAL DEUTSCHLAND GMBH STOLPE,-573.67,07.08.2023,Benzina vacation,573.67,1
reconciled,07.08.2023,Vuggestue 08 2023,-4243.0,06.08.2023,Vuggestue 08.2023,4243.0,1
reconciled,07.08.2023,Atlantic Hotel Luebe,-2587.57,07.08.2023,Hotel lubeck,2587.57,1
reconciled,08.08.2023,PAYPAL HELPCOURSER 2I,-350.54,08.08.2023,Coursera,350.54,1
reconciled,08.08.2023,AMZN Mktp DE 1V5F84G94 AMAZON DE,-2136.73,08.08.2023,Present Frederik,2136.73,1
reconciled,08.08.2023,SuperB Solrød 39975,-761.39,08.08.2023,Supermarket ,761.39,1
reconciled,10.08.2023,Kim Q Hair design 21210,-369.0,10.08.2023,Haircut,369.0,1
reconciled,11.08.2023,Fisketorvet Føtex 90090,-443.6,10.08.2023,Supermarket ,443.6,1
reconciled,14.08.2023,LIDL 37054,-313.65,12.08.2023,Supermarket ,313.65,1
reconciled,15.08.2023,Udl kortbetaling 1 50 af DKK,-14.07,15.08.2023,Artlist,14.07,1
reconciled,17.08.2023,APPLE COM BILL CORK,-42.0,17.08.2023,Apple bill,42.0,1
reconciled,18.08.2023,Solrød Tandklinik 69222,-449.01,18.08.2023,Dentist,449.01,1
reconciled,18.08.2023,Car tax,-640.0,18.08.2023,Car tax,640.0,1
reconciled,21.08.2023,SuperB Solrød 49085,-239.45,21.08.2023,Supermarket ,239.45,1
reconciled,25.08.2023,PAYPAL ADOBESYSTEM 35314369001,-95.39,25.08.2023,Adobe subscription ,95.39,1
reconciled,29.08.2023,APPLE COM BILL CORK,-49.0,27.08.2023,Movie rental,49.0,1
reconciled,30.08.2023,McDonalds 107 Karlslunde,-273.0,31.08.2023,Mc donald,273.0,1
reconciled,31.08.2023,Transfer to budget,-7300.0,31.08.2023,Mortgage,7300.0,1
reconciled,04.09.2023,Fisketorvet Føtex 00768,-732.15,02.09.2023,Supermarket,732.15,1
reconciled,04.09.2023,Vuggestue 09 2023,-4243.0,03.09.2023,Vuggestue 09.2023,4243.0,1
reconciled,05.09.2023,MobilePay EASY PARK A S,-316.1,02.09.2023,Parking hospital,316.1,1
reconciled,07.09.2023,PAYPAL HELPCOURSER 2I,-355.97,07.09.2023,Coursera,355.97,1
reconciled,07.09.2023,Hovmand intervento,-2776.62,07.09.2023,Hovmand service,2776.62,1
reconciled,08.09.2023,MobilePay Caroline Boje,-62.0,08.09.2023,Spotify,62.0,1
reconciled,08.09.2023,Waterfront Apotek 68389,-109.35,08.09.2023,Mediscrub,109.35,1
reconciled,10.09.2023,MobilePay Caroline Boje,-263.0,10.09.2023,Insurances,263.0,1
reconciled,11.09.2023,SuperB Solrød 40242,-686.72,11.09.2023,Supermarket ,686.72,1
reconciled,12.09.2023,Solrød Apotek 75020,-49.9,12.09.2023,Pharmacy ,49.9,1
reconciled,18.09.2023,McDonalds 52 Koege,-261.0,13.09.2023,Mc Donald,261.0,1
reconciled,18.09.2023,Solrød Apotek 64052,-89.5,18.09.2023,Cough sirup,89.5,1
reconciled,25.09.2023,APPLE COM BILL 80249625,-59.0,25.09.2023,Apple app,59.0,1
reconciled,27.09.2023,McDonalds 107 Karlslunde,-233.0,24.09.2023,Mc Donald,233.0,1
reconciled,29.09.2023,Transfer to budget,-7300.0,29.09.2023,Mortgage,7300.0,1
reconciled,01.10.2023,Gebyrer i alt,-20.0,02.10.2021,Park,20.0,1
negative,03.04.2019,Fisketorvet Føtex 70212,-193.85,07.04.2019,Electric bill,919.39,0
negative,08.04.2019,Orsted bill,-919.39,07.04.2019,Pants Zara,299.0,0
negative,09.04.2019,VDK DKK 299 00,-299.0,11.04.2019,Supermarket,195.95,0
negative,11.04.2019,Fisketorvet Føtex 73215,-195.95,13.04.2019,Classifiers Føtex,85.0,0
negative,15.04.2019,Fisketorvet Føtex 75349,-85.0,20.04.2019,Jusk garden stuff,1347.0,0
negative,23.04.2019,Jysk D082,-1347.0,20.04.2019,Ikea plants,208.0,0
negative,23.04.2019,Ikea 121 ECO 63440,-208.0,23.04.2019,Taxi Poland,224.0,0
negative,23.04.2019,Taxa 4 X 35,-224.0,25.04.2019,Føtex ,341.1,0
negative,25.04.2019,Fisketorvet Føtex 63073,-341.1,26.04.2019,Warpigs,356.0,0
negative,26.04.2019,WARPIGS BREWPUB 18100,-356.0,27.04.2019,Føtex Friends visit,249.2,0
negative,29.04.2019,Fisketorvet Føtex 78176,-249.2,28.04.2019,Food Tivoli,310.0,0
negative,29.04.2019,Tivoli A S F B 89802,-310.0,30.04.2019,Green mob,72.0,0
negative,30.04.2019,Green Mobility A S Copenhagen,-72.0,02.05.2019,Europe insurance,457.98,0
negative,02.05.2019,99208,-457.98,03.05.2019,Battery BMW,3181.09,0
negative,03.05.2019,Autocent Gentofte 19125,-3181.09,05.05.2019,Mc Donald ,194.0,0
negative,07.05.2019,MCDONALDS FISKETORVET Koebenhavn,-194.0,04.05.2019,Adidas Stan Smith,750.0,0
negative,07.05.2019,JD SPORTS DENMARK COPENHAGEN,-750.0,08.05.2019,Visa Russia,950.0,0
negative,10.05.2019,VF SERVICES DENMARK APS,-950.0,11.05.2019,Silvan gardening ,179.8,0
negative,13.05.2019,SILVAN 637 Fisketo 68253,-179.8,15.05.2019,Warpigs,688.0,0
negative,15.05.2019,WARPIGS BREWPUB 56462,-688.0,15.05.2019,Food out sandro,355.0,0
negative,16.05.2019,01125,-355.0,16.05.2019,Føtex,140.95,0
negative,16.05.2019,Fisketorvet Føtex 95824,-140.95,20.05.2019,Cafe,322.0,0
negative,20.05.2019,Café G 11973,-322.0,17.05.2019,Benzina,401.5,0
negative,20.05.2019,INGO VASBYG 4,-401.5,21.05.2019,Taxi aeroporto ,233.0,0
negative,21.05.2019,Taxa 4 X 35 14198,-233.0,25.05.2019,Føtex ,378.95,0
negative,27.05.2019,Fisketorvet Føtex 18057,-378.95,26.05.2019,Lampadine e pile,74.9,0
negative,27.05.2019,SILVAN 637 Fisketo 81648,-74.9,26.05.2019,Greeb mobility Ago vet,368.0,0
negative,28.05.2019,Green Mobility A S Copenhagen,-368.0,29.05.2019,Green mobility ,168.0,0
negative,29.05.2019,Green Mobility A S Copenhagen,-168.0,01.06.2019,Føtex,19.95,0
negative,03.06.2019,Fisketorvet Føtex 19552,-19.95,01.06.2019,Ikea big boxes,1338.0,0
negative,03.06.2019,Ikea 121 ECO 34246,-1338.0,04.06.2019,Green Mobility A/S\ \Copenh...,240.0,0
negative,04.06.2019,Green Mobility A S Copenhagen,-240.0,06.06.2019,Supermarket: Føtex,283.65,0
negative,06.06.2019,Fisketorvet Føtex 81660,-283.65,06.06.2019,Green mob car to Caro mom,316.0,0
negative,11.06.2019,Green Mobility A S Copenhagen,-316.0,12.06.2019,STARBUCKS COFFEE HOUSE\ \MO...,37.67,0
negative,12.06.2019,STARBUCKS COFFEE HOUSE MOSKVA,-37.67,12.06.2019,OOO MOTZTZA\ \MOSCOW\,349.99,0
negative,12.06.2019,OOO MOTZTZA MOSCOW,-349.99,12.06.2019,RESTAURANT GRILL&VINE\ \MOS...,292.96,0
negative,12.06.2019,RESTAURANT GRILL VINE MOSKVA,-292.96,12.06.2019,"PRM,TER.H.KOSMO,455\ \PERM\",837.05,0
negative,12.06.2019,PRM TER H KOSMO 455 PERM,-837.05,12.06.2019,VDK RUB  8840.00,924.21,0
negative,12.06.2019,VDK RUB 8840 00,-924.21,12.06.2019,Taxa 4 X 35 )))) 38688,223.0,0
negative,12.06.2019,Taxa 4 X 35 38688,-223.0,13.06.2019,ATM Cash Withdrawal VISA - ...,30.0,0
negative,13.06.2019,ATM Cash Withdrawal VISA Abroad,-30.0,13.06.2019,THE BEST KEBAB\ \MOSKVA\,85.37,0
negative,13.06.2019,THE BEST KEBAB MOSKVA,-85.37,13.06.2019,MOSMETRO.RU ANOVOKUZNE\ \MO...,11.51,0
negative,13.06.2019,MOSMETRO RU ANOVOKUZNE MOSCOW,-11.51,13.06.2019,HOTEL SADOVNICHESKAYA\ \MOS...,512.66,0
negative,13.06.2019,HOTEL SADOVNICHESKAYA MOSKVA,-512.66,13.06.2019,MUZEI KREMLYA AS 2\ \MOSKVA\,146.47,0
negative,13.06.2019,MUZEI KREMLYA AS 2 MOSKVA,-146.47,14.06.2019,MUZEI MOSKOVSKOGO KREM\ \MO...,393.03,0
negative,14.06.2019,MUZEI MOSKOVSKOGO KREM MOSKVA,-393.03,20.06.2019,Supermarket: Føtex,244.85,0
negative,20.06.2019,Fisketorvet Føtex 86527,-244.85,27.06.2019,Supermarket: Føtex,142.85,0
negative,27.06.2019,Fisketorvet Føtex 70269,-142.85,27.07.2019,Prelievo mercato,60.0,0
negative,01.07.2019,Total fees,-60.0,04.01.2021,A Kasse,514.0,0
negative,04.01.2021,HK Handels og Kontorf,-514.0,04.01.2021,Supermarket ,342.02,0
negative,04.01.2021,Meny Solrød str 73647,-342.02,18.01.2021,Supermarket ,255.85,0
negative,18.01.2021,47156,-255.85,19.01.2021,Bauhaus,1399.9,0
negative,19.01.2021,BAUHAUS Web Shop 23739,-1399.9,23.01.2021,Legna casa,2175.0,0
negative,23.01.2021,MobilePay Caroline Boje,-2175.0,29.01.2021,Caroline,175.0,0
negative,29.01.2021,MobilePay Caroline Boje,-175.0,01.02.2021,Assicurazione Ago,398.33,0
negative,01.02.2021,If Skadeforsikring,-398.33,01.02.2021,Supermarket ,303.1,0
negative,01.02.2021,SuperB Solrød 54767,-303.1,05.02.2021,Medicine Ago,186.25,0
negative,05.02.2021,Solrød Apotek 45247,-186.25,01.02.2021,Adattatore macbook,213.0,0
negative,08.02.2021,27673,-213.0,10.02.2021,Electricity bill,3987.08,0
negative,10.02.2021,EWII,-3987.08,10.02.2021,Car tax,580.0,0
negative,10.02.2021,Car tax,-580.0,11.02.2021,Medicine Ago,156.75,0
negative,11.02.2021,Solrød Apotek 66514,-156.75,22.02.2021,Supermarket ,252.15,0
negative,22.02.2021,Coop 365 Solrød 86576,-252.15,23.02.2021,Supermarket ,183.7,0
negative,23.02.2021,SuperB Solrød,-183.7,18.02.2021,Supermarket ,1247.7,0
negative,25.02.2021,Bilka Ishøj 12264,-1247.7,01.03.2021,A kasse,514.0,0
negative,01.03.2021,HK Handels og Kontorf,-514.0,02.03.2021,Supermarket ,291.5,0
negative,02.03.2021,SuperB Solrød 72604,-291.5,08.03.2021,Supermarket ,1526.75,0
negative,08.03.2021,Bilka Ishøj 70111,-1526.75,15.03.2021,Supermarket ,140.7,0
negative,15.03.2021,Bilka Ishøj 19333,-140.7,18.03.2021,Ago,1278.2,0
negative,18.03.2021,Karlslunde Dyrehos 19452,-1278.2,22.03.2021,Super ,860.75,0
negative,22.03.2021,SuperB Solrød 83158,-860.75,26.03.2021,Dentista,1030.2,0
negative,29.03.2021,Solrød Tandklinik 65143,-1030.2,29.03.2021,Weights ,1900.0,0
negative,30.03.2021,Automatudbetaling 5379 2523,-1900.0,31.03.2021,Supermarket ,843.1,0
negative,31.03.2021,SuperB Solrød 89943,-843.1,01.04.2023,A-Kasse,517.0,0
negative,03.04.2023,HK Handels og Kontorf,-517.0,01.04.2023,Supermarket ,672.35,0
negative,03.04.2023,LIDL 89892,-672.35,05.04.2023,Mc donald,273.0,0
negative,05.04.2023,McD 0107 SOLROD Karlslunde,-273.0,06.04.2023,Caroline Insurances,337.0,0
negative,06.04.2023,MobilePay Caroline Boje,-337.0,11.04.2023,Zoobidoo dog food,95.0,0
negative,11.04.2023,ZooBiiDoo 45660,-95.0,08.04.2023,Supermarket ,648.06,0
negative,11.04.2023,LIDL 82550,-648.06,11.04.2023,B-skat,1697.0,0
negative,11.04.2023,B Skat 20 04 2023,-1697.0,11.04.2023,Airport parking Formentera ,899.0,0
negative,11.04.2023,CPH Parkering A S 90710,-899.0,12.04.2023,Salines Hyères bungalow,2057.0,0
negative,12.04.2023,SALINES HYERES,-2057.0,12.04.2023,Supermarket ,667.55,0
negative,12.04.2023,SuperB Solrød 67059,-667.55,11.04.2023,Parking ,11.5,0
negative,14.04.2023,PAYPAL EASYPARK AS 35314369001,-11.5,16.04.2023,Mc Donald ,251.0,0
negative,19.04.2023,McD 0107 SOLROD Karlslunde,-251.0,19.04.2023,Benzina ,500.34,0
negative,20.04.2023,Q8 Service 8042 71234,-500.34,22.04.2023,Supermarket ,590.65,0
negative,24.04.2023,SuperB Solrød 73998,-590.65,25.04.2023,Hotel paternity,4271.69,0
negative,25.04.2023,Hotel at Booking com Amsterdam,-4271.69,23.04.2023,Mc Donald ,222.0,0
negative,26.04.2023,McDonalds 107 Karlslunde,-222.0,27.04.2023,Hotel Milan,3898.74,0
negative,27.04.2023,WWW ITALIANWAY HOUSE MILANO,-3898.74,28.04.2023,Mortgage,7300.0,0
negative,28.04.2023,Transfer to budget,-7300.0,01.05.2023,Insurance car,494.42,0
negative,01.05.2023,Gjensidige Forsikring D,-494.42,01.05.2023,Lidl,618.1,0
negative,01.05.2023,LIDL 17175,-618.1,01.05.2023,Clothes,899.95,0
negative,01.05.2023,l5ud0,-899.95,02.05.2023,Gcp,234.97,0
negative,03.05.2023,GOOGLE CLOUD FVZVXC CC,-234.97,04.05.2023,Supermarket ,207.85,0
negative,04.05.2023,SuperB Solrød 82217,-207.85,05.05.2023,Spotify ,62.0,0
negative,05.05.2023,MobilePay Caroline Boje,-62.0,08.05.2023,Super brugsen,394.7,0
negative,08.05.2023,SuperB Solrød 83869,-394.7,07.05.2023,Mc Donald ,217.0,0
negative,10.05.2023,McDonalds 107 Karlslunde,-217.0,10.05.2023,Protein powder ,339.0,0
negative,12.05.2023,KLARNA BODYSTORE DK STOCKHOLM,-339.0,14.05.2023,Mc Donald ,267.0,0
negative,17.05.2023,McDonalds 107 Karlslunde,-267.0,19.05.2023,Supermarket ,632.8,0
negative,22.05.2023,LIDL 09917,-632.8,22.05.2023,Supermarket ,358.85,0
negative,22.05.2023,SuperB Solrød 92863,-358.85,23.05.2023,Hotel booking,4449.93,0
negative,23.05.2023,Hotel at Booking com Amsterdam,-4449.93,25.05.2023,Adobe,95.33,0
negative,25.05.2023,PAYPAL ADOBESYSTEM 35314369001,-95.33,27.05.2023,Toothpaste,34.9,0
negative,30.05.2023,Matas 18732 32526,-34.9,30.05.2023,Mechanic (wheels),5950.0,0
negative,30.05.2023,SLOTHS AUTO ApS 01784,-5950.0,31.05.2023,Mortgage,7300.0,0
negative,31.05.2023,Transfer to budget,-7300.0,28.05.2023,Mc donald,220.0,0
negative,31.05.2023,McDonalds 107 Karlslunde,-220.0,01.06.2023,A Kasse,517.0,0
negative,01.06.2023,HK Handels og Kontorf,-517.0,01.06.2023,Car insurance,494.42,0
negative,01.06.2023,Gjensidige Forsikring D,-494.42,01.06.2023,Lagkagehuset,152.75,0
negative,01.06.2023,271 Lagkagehuset 55880,-152.75,02.06.2023,Food Formentera,738.27,0
negative,02.06.2023,MEDITERRANEA LA NAVIERA D IBIZA,-738.27,02.06.2023,Formentera market,224.45,0
negative,02.06.2023,FORMENTERA MARKET FORMENTERA,-224.45,02.06.2023,Taxi Formentera,142.55,0
negative,02.06.2023,TAXI 1005 SAN JOSE EIVISSA,-142.55,01.06.2023,Restaurant Formentera ,1376.37,0
negative,06.06.2023,RTE BOCASALINA FORMENTERA ES,-1376.37,06.06.2023,Supermarket ,445.3,0
negative,07.06.2023,LIDL 20453,-445.3,07.06.2023,Coursera,357.92,0
negative,07.06.2023,PAYPAL HELPCOURSER 2I,-357.92,07.06.2023,Supermarket ,281.1,0
negative,07.06.2023,SuperB Solrød 01717,-281.1,11.06.2023,Insurances,337.0,0
negative,11.06.2023,MobilePay Caroline Boje,-337.0,09.06.2023,Supermarket ,849.45,0
negative,12.06.2023,Fisketorvet Føtex 21495,-849.45,12.06.2023,Bridge,270.0,0
negative,12.06.2023,Storebæltsforbinde 16911,-270.0,12.06.2023,Food highway,203.95,0
negative,13.06.2023,Q8 Service 8101 82022,-203.95,12.06.2023,Food Hamburg,731.91,0
negative,14.06.2023,Estancia Steaks Philipp,-731.91,13.06.2023,Supermarket Haag,504.81,0
negative,15.06.2023,SHELL 0002 HAMBURG,-360.87,12.06.2023,Holiday Inn Hamburg,372.65,0
negative,15.06.2023,HOLIDAY INN HAFEN CITY HAMBURG,-372.65,15.06.2023,Cafe,70.81,0
negative,19.06.2023,Q Park Torengarage,-173.68,19.06.2023,Etretat parking,223.6,0
negative,19.06.2023,Commune Etretat,-223.6,19.06.2023,Etretat,89.44,0
negative,20.06.2023,Carrefour City,-88.68,20.06.2023,Parking etretat,81.97,0
negative,20.06.2023,Commune Etretat,-81.97,20.06.2023,Boulangerie,89.43,0
negative,20.06.2023,L AIGUILLE CREUSE,-89.43,21.06.2023,Autoroute Vacation,10.43,0
negative,21.06.2023,CARREFOUR CITY 03665,-8.57,21.06.2023,Etretat,37.26,0
negative,21.06.2023,Commune Etretat,-37.26,21.06.2023,Autoroute,70.05,0
negative,22.06.2023,Boutique Mere Poula,-51.41,22.06.2023,Delices,67.05,0
negative,22.06.2023,Delices Malouins,-67.05,23.06.2023,Saint Malo,267.47,0
negative,23.06.2023,Hariet Et Rosie,-267.47,23.06.2023,Sushi Nantes,291.32,0
negative,23.06.2023,Sushi Shop,-291.32,24.06.2023,Mobile pay Caro,560.0,0
negative,24.06.2023,MobilePay Caroline Boje,-560.0,26.06.2023,Vacances,45.44,0
negative,26.06.2023,REL DE VERTOU,-45.44,26.06.2023,Autoroute,238.39,0
negative,27.06.2023,PAYPAL ADOBESYSTEM 35314369001,-95.34,28.06.2023,Autoroute vacation ,8.93,0
negative,28.06.2023,Autoroutes Du S,-8.93,28.06.2023,Food vacation ,335.2,0
negative,29.06.2023,INDIGO 640006,-315.79,29.06.2023,Supermarket Vacances ,81.92,0
negative,29.06.2023,SPAR SARL RCK,-81.92,30.06.2023,Carrefour ,113.58,0
negative,30.06.2023,APPLE COM BILL 80249625,-45.0,02.01.2019,Føtex friends,569.85,0
negative,02.01.2019,Fisketorvet Føtex 08977,-569.85,02.01.2019,Tivoli for all,720.0,0
negative,02.01.2019,TIVOLI DK,-720.0,02.01.2019,Brioches friends,39.0,0
negative,02.01.2019,Brioche Dorée 59036,-39.0,03.01.2019,Green mobiity,189.0,0
negative,03.01.2019,VDK DKK 189 00,-189.0,03.01.2019,Media license,82.0,0
negative,03.01.2019,MobilePay Caroline Boje,-82.0,04.01.2019,GreenMobility,80.5,0
negative,04.01.2019,VDK DKK 80 50,-80.5,05.01.2019,Globe,1499.0,0
negative,07.01.2019,69419,-1499.0,06.01.2019,Supermarket: Føtex,272.1,0
negative,07.01.2019,Fisketorvet Føtex 14002,-272.1,06.01.2019,Mc Donald,202.0,0
negative,07.01.2019,MCDONALDS FISKETOR 67995,-202.0,09.01.2019,Ago medicine,117.0,0
negative,09.01.2019,MobilePay Caroline Boje,-117.0,11.01.2019,Supermarket: Føtex,95.3,0
negative,11.01.2019,Fisketorvet Føtex 12563,-95.3,12.01.2019,Supermarket: Føtex,115.0,0
negative,13.01.2019,MobilePay Caroline Boje,-115.0,12.01.2019,F,65.65,0
negative,14.01.2019,Fisketorvet Føtex 82993,-65.65,14.01.2019,Supermarket: Føtex,124.0,0
negative,14.01.2019,MobilePay Caroline Boje,-124.0,17.01.2019,Amazon books,171.65,0
negative,17.01.2019,VDK DKK 171 65,-171.65,20.01.2019,Supermarket: Føtex,443.5,0
negative,21.01.2019,Fisketorvet Føtex 14243,-443.5,26.01.2019,Taxa Airport KL,284.0,0
negative,28.01.2019,Taxa 4 X 35,-284.0,29.01.2019,Prelievo KL,490.95,0
negative,29.01.2019,VDK MYR 300 00,-490.95,31.01.2019,Supermarket: Føtex,266.1,0
negative,31.01.2019,Fisketorvet Føtex 45361,-266.1,01.02.2019,Insurance Ago,382.16,0
negative,01.02.2019,If Skadeforsikring,-382.16,04.02.2019,Protein,479.0,0
negative,04.02.2019,VDK DKK 479 00,-479.0,03.02.2019,Bottle Agomas Caro Illum,119.95,0
negative,04.02.2019,Illums Bolighus 88690,-119.95,07.02.2019,Ago operazione denti,3068.34,0
negative,07.02.2019,Bryggens Dyreklini 14595,-3068.34,11.02.2019,Illum,135.0,0
negative,11.02.2019,ILLUM 51553,-135.0,12.02.2019,Supermarket: Føtex,264.75,0
negative,12.02.2019,Fisketorvet Føtex 47482,-264.75,17.02.2019,Pants bertoni,1199.0,0
negative,18.02.2019,Bertoni Fisketorve 77282,-1199.0,22.02.2019,Supermarket: Føtex,108.8,0
negative,22.02.2019,Fisketorvet Føtex 84953,-108.8,25.02.2019,Supermarket: Føtex,84.98,0
negative,25.02.2019,Fisketorvet Føtex 90903,-84.98,26.02.2019,Supermarket: Føtex,73.95,0
negative,26.02.2019,Fisketorvet Føtex 33886,-73.95,28.02.2019,Fine Ørsted PI Planning Skærbæk,1000.0,0
negative,28.02.2019,Fine Ørsted car,-1000.0,02.03.2019,Supermarket: Føtex,319.75,0
negative,04.03.2019,Fisketorvet Føtex 56302,-319.75,06.03.2019,Supermarket: Føtex,392.78,0
negative,06.03.2019,Fisketorvet Føtex 58243,-392.78,10.03.2019,Cinema Captain Marvel,244.0,0
negative,11.03.2019,CINEMAXX FISKETORV 33875,-244.0,12.03.2019,Føtex,113.45,0
negative,12.03.2019,Fisketorvet Føtex 95006,-113.45,17.03.2019,Supermarket: Føtex,188.6,0
negative,18.03.2019,Fisketorvet Føtex 04330,-188.6,16.03.2019,Green mob ballet,48.0,0
negative,19.03.2019,VDK DKK 48 00,-48.0,16.03.2019,Flight Perm wedding Julia,2386.0,0
negative,21.03.2019,VDK DKK 2386 00,-2386.0,24.03.2019,Airport taxi to Milano,279.0,0
negative,25.03.2019,50360,-279.0,28.04.2019,Churros Tivoli,70.0,0
negative,01.04.2019,Total fees,-70.0,01.10.2021,Dentist,353.19,0
negative,04.10.2021,Solrød Tandklinik 78068,-353.19,01.10.2021,Park,43.07,0
negative,05.10.2021,PAYPAL EASYPARK AS 35314369001,-43.07,09.10.2022,Mc Donald ,245.0,0
negative,11.10.2021,Storebæltsforbinde 22556,-245.0,17.10.2021,Water,2600.0,0
negative,17.10.2021,MobilePay SOLRØD SPILDEVAND A S,-2600.0,17.10.2021,B-Skat,1262.0,0
negative,18.10.2021,B Skat 20 10 2021,-1262.0,25.10.2021,Supermarket ,743.9,0
negative,27.10.2021,SOLROED FDB SUPERBRUGSEN,-743.9,25.10.2021,Volo milank,1310.19,0
negative,28.10.2021,RYANAIR PAYPAL COM,-1310.19,28.10.2021,Supermarket ,407.65,0
negative,28.10.2021,SuperB Solrød 24820,-407.65,01.11.2021,Doggy food,352.85,0
negative,01.11.2021,Maxi Zoo Gentofte 21354,-352.85,03.11.2021,Food Loki ,288.9,0
negative,05.11.2021,3101 MAXI ZOO GENTOFTE GENTOFTE,-288.9,08.11.2021,Cph parking,704.0,0
negative,08.11.2021,CPH Parkering A S 63066,-704.0,07.11.2021,Bauhaus,679.9,0
negative,09.11.2021,BAUHAUS ISHOEJ ISHOEJ,-679.9,14.11.2021,Dog and Verisure,477.0,0
negative,14.11.2021,MobilePay Caroline Boje,-477.0,18.11.2021,Supermarket ,723.2,0
negative,18.11.2021,SuperB Solrød 39740,-723.2,20.11.2021,B skat,1262.0,0
negative,22.11.2021,B Skat 20 11 2021,-1262.0,24.11.2021,Parking ,46.58,0
negative,29.11.2021,PAYPAL EASYPARK AS 35314369001,-46.58,27.11.2021,Supermarket ,723.55,0
negative,30.11.2021,FOETEX FISKETOR KOEBENHAVN V,-723.55,26.11.2021,Cadeau Caro,1836.8,0
negative,30.11.2021,PAYPAL PANDORA AS 35314369001,-1836.8,29.11.2021,Benzina ,450.26,0
negative,30.11.2021,Q8 Service 8042 57611,-450.26,02.12.2021,Supermarket ,510.7,0
negative,06.12.2021,SOLROED FDB SUPERBRUGSEN,-510.7,06.12.2021,Supermarket ,660.3,0
negative,08.12.2021,SOLROED FDB SUPERBRUGSEN,-660.3,07.12.2021,Cadeau Caroline ,238.0,0
negative,13.12.2021,PAYPAL UNIQLOEUROP 35314369001,-238.0,11.12.2021,Supermarket ,67.5,0
negative,14.12.2021,SOLROED FDB SUPERBRUGSEN,-67.5,14.12.2021,Supermarket ,591.75,0
negative,16.12.2021,SOLROED FDB SUPERBRUGSEN,-591.75,15.12.2021,food airport,85.0,0
